index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
25,"Bingo (Intro)",11338,False,False,"Party Games","","","f6393c7d-4720-4a93-9951-be489d4ccefb","https://image-assets.m.nintendo.com/97366a72-66d7-4319-a0bb-ea2efce71277"
26,"Bingo",387807,True,True,"Party Games","Walking","Nintendo Music Top Tracks","7152f09e-ba27-4f65-b05b-b67c4f01d49c","https://image-assets.m.nintendo.com/b32cd3cb-a90c-4363-a802-5be15afa6063"
27,"Friend Connection (Intro)",14181,False,False,"Pair Games","","","ddd29434-6ce6-4038-9a32-ac5f82c591ae","https://image-assets.m.nintendo.com/8285ae98-1ce6-4946-93f5-e6d6c7dff6f0"
28,"Friend Connection",157055,True,True,"Pair Games","","Nintendo Music Top Tracks","f21e4a2f-82e0-4d21-b9c2-ec223de6917b","https://image-assets.m.nintendo.com/721ffa66-ec48-4ee1-a833-06bf07c76818"
29,"Friend Connection (Answering)",125013,True,False,"Pair Games","","","84c0a390-a63a-4968-9e37-7cc9f9257c9d","https://image-assets.m.nintendo.com/47b638af-9f93-48d1-9a8b-95a316e27bce"
30,"Friend Connection (Results)",40678,True,False,"Pair Games","","","99c728df-3f4a-4e34-8faf-842ea4af0c0e","https://image-assets.m.nintendo.com/f3c96199-e8b8-40c0-8fd5-c1397e908a9a"
31,"Friend Connection (Kinda)",4395,False,False,"Pair Games","","","3149f435-7ebc-4fe2-8a8a-f8060056ed90","https://image-assets.m.nintendo.com/01206565-748e-4359-8885-65b3792c20e2"
32,"Friend Connection (Almost)",4967,False,False,"Pair Games","","","4a92c2e9-22f1-406e-9137-cada36958c87","https://image-assets.m.nintendo.com/241c862e-450d-486c-88be-64f6258cd204"
33,"Friend Connection (Best)",5615,False,False,"Pair Games","","","7c387112-e261-40cb-a3b7-4dfecd590bc1","https://image-assets.m.nintendo.com/33a924dd-46d7-4654-8461-326f78285ba3"
34,"Balance Boat (Intro)",11178,False,False,"Pair Games","","","258a175e-356e-4035-8ec4-8c62f50bee86","https://image-assets.m.nintendo.com/d80dfa64-bef6-4fe3-982d-42f73de12424"
35,"Balance Boat (Beginner)",100648,True,True,"Pair Games","Summer","Nintendo Music Top Tracks","57368374-86e4-4858-94a5-7e260ab76358","https://image-assets.m.nintendo.com/d42544aa-c9d1-4efc-acda-e8b8e42572ea"
36,"Balance Boat (Intermediate)",101591,True,False,"Pair Games","","","cc1f143a-a702-42b6-b915-446760b73981","https://image-assets.m.nintendo.com/d4203042-534a-4a00-a61d-28ad5c0564e4"
37,"Balance Boat (Expert)",116134,True,False,"Pair Games","","","c7cb4715-99e6-47f1-a575-74cb250cacc0","https://image-assets.m.nintendo.com/f0b78465-4ea4-46cb-8c8f-1f4681e59d69"
38,"Balance Boat (Clear)",3530,False,False,"Pair Games","","","922fbb3e-748b-415a-9c36-8f4213a33d09","https://image-assets.m.nintendo.com/1bebdb94-78e8-4cfd-b91a-f2c0be5e4e8b"
39,"Balance Boat (Game Over)",5045,False,False,"Pair Games","","","e44e1b82-285e-4e4d-a3a2-5594a0084741","https://image-assets.m.nintendo.com/a462f0b7-7d64-46c0-88b2-61032b73cf16"
40,"Match-Up (Intro)",10280,False,False,"Pair Games","","","6619b5ac-4f19-4080-9d0b-483750261998","https://image-assets.m.nintendo.com/7661f19d-c655-436a-8e2d-f690b76be4ee"
41,"Match-Up",127199,True,True,"Pair Games","","Nintendo Music Top Tracks","a4d85a78-469e-46a8-9d4e-bad917897d74","https://image-assets.m.nintendo.com/f3c90c38-108e-4a2e-8eb7-ccc6f24829b9"
42,"Match-Up (Three Pairs Left)",135086,True,True,"Pair Games","","Nintendo Music Top Tracks","3c80cb50-1752-4e81-8a43-0a7a3b664312","https://image-assets.m.nintendo.com/212b6529-18b7-4c5c-a2df-da2d8c11451d"
43,"Match-Up (Finished)",38502,True,False,"Pair Games","","","8d4cbc60-2986-4da0-91f7-f6c1173b6d01","https://image-assets.m.nintendo.com/28059a59-fbac-488a-ab72-990abba09fd6"
44,"Match-Up (Victory)",5240,False,False,"Pair Games","Victory!","","81e5253d-e1c1-452b-b59c-cba69fc0205f","https://image-assets.m.nintendo.com/cb46c7d2-6bc2-47a4-aa8d-81ab6594b423"
45,"Animal Tracker",217660,True,True,"House Party","","Nintendo Music Top Tracks","936d53ca-77b4-4774-a390-24f3853c75eb","https://image-assets.m.nintendo.com/65ec5b5c-7bd5-4b41-a357-02d03557dcc9"
46,"Hide 'n' Hunt",172011,True,True,"House Party","Break Time","Nintendo Music Top Tracks","590ac05e-3abf-4fab-bf1a-dc345616d1fa","https://image-assets.m.nintendo.com/5d7d239a-4e0f-464e-883f-be4d2f05f8e2"
47,"Time Bomb",181374,True,True,"House Party","","Nintendo Music Top Tracks","c01d4f03-a5f0-4cba-ade1-576c806eaa1e","https://image-assets.m.nintendo.com/b7056a51-b84d-4c09-a193-5173365c4e2f"
48,"Bomb Countdown",105439,True,False,"House Party","","","4a54a498-32e6-4b82-b230-8df9349510bc","https://image-assets.m.nintendo.com/70095dc8-da3f-4349-bcdb-210da909394b"
49,"Big Explosion!",52926,True,False,"House Party","","","b8ef1079-4168-4146-88f2-555f0b445c56","https://image-assets.m.nintendo.com/199f9649-fb6c-4a2b-9476-13b42bdeb602"
50,"Buddy Quiz",196320,True,True,"House Party","","Nintendo Music Top Tracks","085d45be-a519-495c-986c-7ecc68e555c6","https://image-assets.m.nintendo.com/9ae001e4-a607-4e5e-8315-b30e000cfa2f"
51,"Quick Draw (Results)",28112,True,False,"House Party","","","1649097e-77f6-4ef1-a7ff-fe224202b592","https://image-assets.m.nintendo.com/49b95592-f1c2-4170-a351-cf96939c6d85"
52,"Minigames: Explanation",79605,True,True,"Minigames","","Nintendo Music Top Tracks","b5778f06-45b4-4421-8c4b-a0d1b6195d6f","https://image-assets.m.nintendo.com/f363e9b8-cc16-47ea-ae68-6b014dc4b41c"
53,"Derby Dash",98584,True,True,"Minigames","","Nintendo Music Top Tracks","cca6cc92-1ab9-43bc-9b64-558404196a59","https://image-assets.m.nintendo.com/b036b62f-baf9-4a66-9c1d-d742e9a3b776"
54,"Chop Chops",106038,True,True,"Minigames","","Nintendo Music Top Tracks","a3090a6d-c4b6-480e-94dd-036a79e79e83","https://image-assets.m.nintendo.com/8ca49158-2ef0-4646-900b-7f94532fe87a"
55,"Jumbo Jump",83603,True,True,"Minigames","Running|Winter","Nintendo Music Top Tracks","fff51b11-de24-490b-a6c9-7b87ba3e25ff","https://image-assets.m.nintendo.com/26e34b65-916a-49f3-b14a-21042fea56ea"
56,"Moon Landing",43342,True,True,"Minigames","","Nintendo Music Top Tracks","8b85629d-c341-46c9-81df-2a1065b5f202","https://image-assets.m.nintendo.com/ded61a55-a572-4edc-aaa8-5a7cb555870a"
