index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
79,"Magolor, the Far-Flung Traveler (Kirby's Adventure Wii: Memorial Song 2)",106840,True,False,"Brani dei ricordi/Brani bonus|Corse","","","5e227092-1eae-41bc-912d-ff7ce0b7fd37","https://image-assets.m.nintendo.com/9b07abb8-0fec-48d2-91e3-f1562700f9bb"
80,"Sky Tower (Kirby's Adventure Wii: Memorial Song 3)",112823,True,False,"Brani dei ricordi/Brani bonus|Corse","","","e9f66d5f-587d-41e8-9c21-9432e4b47cbf","https://image-assets.m.nintendo.com/d8af29da-bc12-4383-a614-cf0b6f647d19"
81,"More Challenge Stages (Kirby's Dream Collection: Memorial Song 1)",103949,True,False,"Brani dei ricordi/Brani bonus|Corse","","","4005ab9b-3f33-40a9-aff1-5d4b42216efc","https://image-assets.m.nintendo.com/39cf0faf-2399-4b74-a339-e5509a5beee2"
82,"Kirby's Dream Collection: Title Screen (Kirby's Dream Collection: Memorial Song 2)",67538,True,False,"Brani dei ricordi/Brani bonus|Corse","","","e7d558b0-9dd8-4a44-ab15-4828f745841d","https://image-assets.m.nintendo.com/c6c2eb20-3c53-4a20-89a8-6ced8436c88c"
83,"Floral Fields (Kirby: Triple Deluxe: Memorial Song 1)",166439,True,False,"Brani dei ricordi/Brani bonus|Corse","","","6a56f062-2e42-4e82-ab11-632ffba18560","https://image-assets.m.nintendo.com/2df4947a-2f3e-40fe-9cc0-bdc2eca869d2"
84,"Fatal Blooms in Moonlight (Kirby: Triple Deluxe: Memorial Song 2)",245894,True,False,"Brani dei ricordi/Brani bonus|Corse","","","aa2936d2-3b56-4a60-a837-0dfe99f8e41c","https://image-assets.m.nintendo.com/510d5dca-5c38-4e11-9184-e659ac83aadb"
85,"Time for Dessert! (Kirby: Planet Robobot: Memorial Song 1)",94210,True,False,"Brani dei ricordi/Brani bonus|Corse","","","dff856fb-5c4a-439a-886e-f65cd2865c62","https://image-assets.m.nintendo.com/3f06d4a2-e8aa-4251-9e25-6ab1d1e62ffa"
86,"Pristine Office March (Kirby: Planet Robobot: Memorial Song 2)",246142,True,False,"Brani dei ricordi/Brani bonus|Corse","","","8ce394d7-a44d-4b38-83ee-4c6710654599","https://image-assets.m.nintendo.com/8b0b9197-9a8f-4cf6-9222-55917213bf0c"
87,"A Battle of Friends and Bonds 2 (Kirby Star Allies: Memorial Song 1)",258365,True,False,"Brani dei ricordi/Brani bonus|Corse","","","0b8eaab9-e330-4bdc-87da-ed5266cf5c48","https://image-assets.m.nintendo.com/a03d609f-33f5-4c8a-bbdb-057c3f62f5cd"
88,"A Forgotten Flash of Lightning (Kirby Star Allies: Memorial Song 2)",191346,True,False,"Brani dei ricordi/Brani bonus|Corse","","","dcd41fc8-075e-4db0-9c18-a5517d1abc80","https://image-assets.m.nintendo.com/8a6a2326-c8e3-490c-9401-ac3e7b255225"
89,"Heroes in Another Dimension (Kirby Star Allies: Memorial Song 3)",185251,True,False,"Brani dei ricordi/Brani bonus|Corse","","","9523c4b5-9be3-43c8-896e-f2caa418c5b7","https://image-assets.m.nintendo.com/d3d493d2-b1aa-4674-a2db-d6cbd0786805"
90,"Ordeal: Save This World! (Remix) (Super Kirby Clash: Memorial Song 1)",139276,True,False,"Brani dei ricordi/Brani bonus|Corse","","","c4a7de44-6574-49c4-ba0a-7dbce53ab86a","https://image-assets.m.nintendo.com/b51b09e6-a36e-4181-9c1e-030782e85808"
91,"Green Tree Memories from Kirby (Japanese) (Super Kirby Clash: Memorial Song 2)",274038,True,False,"Brani dei ricordi/Brani bonus|Corse","","","e83dfa2a-22f8-4ead-97b6-d9b9c32fe060","https://image-assets.m.nintendo.com/571965b1-4a43-4b8a-bcbd-f6b01f3aa480"
92,"Green Tree Memories from Kirby (English) (Super Kirby Clash: Memorial Song 2)",274037,True,False,"Brani dei ricordi/Brani bonus|Corse","","","488d908f-bd4d-4993-b7fe-6c452b164b2b","https://image-assets.m.nintendo.com/63457c2d-ff83-427d-87a8-7e0cf2c7ae4e"
93,"Fountain of Dreams (Secret Song) (Kirby Fighters 2: Memorial Song 1)",198873,True,False,"Brani dei ricordi/Brani bonus|Corse","","","7745c01d-b35f-46ab-b890-89225ea58229","https://image-assets.m.nintendo.com/bdd0ba6d-52c7-4fdc-926f-a0c35a5ddf02"
