index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
79,"The Mushroom Kingdom?",244743,True,True,"","","Nintendo Music推薦集","4ae4ece9-0d9c-45d3-918d-c81007b55037","https://image-assets.m.nintendo.com/b63ee0b2-7ecf-41e1-8903-912454fb2018"
80,"The M*shroom K*ngdom?",244720,True,False,"","","","85213e37-3d8b-4da6-8fa4-5a111362d545","https://image-assets.m.nintendo.com/372a6a5b-b4c1-47ae-ae15-6f3733b2d7b1"
81,"The M*shr**m K*ngd*m?",244653,True,False,"","","","a7710dd4-16a3-4b3b-acbf-aaaad7eb1f83","https://image-assets.m.nintendo.com/3a194356-f40b-4f06-a77a-ee3a6536cd36"
82,"The M******m K*****m?",244653,True,False,"","","","b8edc8c9-d02f-44ed-8170-8b0f8473439b","https://image-assets.m.nintendo.com/0b3e9898-3956-4744-b736-7ecd38b0756c"
83,"Where Are You Planning to Go?",255101,True,False,"","也許有鬼怪","","e286bb24-26e4-49c0-a9fa-b5c349b77caf","https://image-assets.m.nintendo.com/cad18bec-3389-41b4-8504-4669cf936ffd"
84,"Unexpected Help in a Dire Situation",72766,False,True,"庫巴","","Nintendo Music推薦集","71635b75-33d5-40e3-90a3-96c4c6a27a86","https://image-assets.m.nintendo.com/25644886-b53e-4d2e-9fb0-666c0a9f6e71"
85,"Weeping Reclusa Activates",53293,False,True,"","","Nintendo Music推薦集","35fefcce-99a5-4c55-bd2b-6d21b5bcb999","https://image-assets.m.nintendo.com/632cd747-02a1-4941-b2b3-08e5286074e0"
86,"Ready to Face Weeping Reclusa",191686,True,True,"塔噗|戰鬥","","Nintendo Music推薦集","16014f51-d235-4ef6-a0cc-dd4df655047f","https://image-assets.m.nintendo.com/b54b2c08-470a-49f4-ad1f-5ac186498623"
87,"Reclusa's White Shadow",265244,True,True,"戰鬥","","Nintendo Music推薦集","1ade944b-53b1-448b-aadc-7d20eb5a5e0f","https://image-assets.m.nintendo.com/f4cb86f5-c113-4731-ac94-36e859e81188"
88,"Reclusa's Fierce Attack",181076,True,True,"戰鬥","","Nintendo Music推薦集","708bfcd9-c86a-4ba7-974e-d724e351f4d9","https://image-assets.m.nintendo.com/6862ccd3-6bfd-4510-af5a-077ae4dba246"
89,"The Final Phase",160884,True,True,"戰鬥","最後戰鬥","Nintendo Music推薦集","5da9200e-a6bd-4d44-8e81-fe32d357ed44","https://image-assets.m.nintendo.com/9f267465-5501-4e1d-9a35-8aeb36dc2249"
90,"This Is the End for You!",60345,True,True,"戰鬥","","Nintendo Music推薦集","6d7be642-48c3-4fa2-9c00-8e109aaffab5","https://image-assets.m.nintendo.com/3db014d0-5ccd-4ace-8596-a1df738d91df"
91,"The End of Reclusa World",215161,True,True,"柯連庫塔魯大地的同伴們","","Nintendo Music推薦集","fe65e50b-a719-4df3-8ea2-e399a21809cc","https://image-assets.m.nintendo.com/b2052529-451f-4f43-8405-aa020b8c4644"
92,"Reuniting with Everyone",145139,False,True,"柯連塔|柯連庫塔魯大地的同伴們|碧姬","","Nintendo Music推薦集","04c03b90-38d5-4563-822c-8975777e0b3a","https://image-assets.m.nintendo.com/f63d449a-6e5a-47a1-b3e8-a5ec75700fb2"
93,"Goodbye, Shipshape Island! Goodbye, Everyone!",239337,True,True,"柯連塔|柯連庫塔魯大地的同伴們","鬆一口氣","Nintendo Music推薦集","ba3af539-8770-49e4-b3ad-e550ba38362a","https://image-assets.m.nintendo.com/9ebdf59c-3f60-4fce-bb1e-25b608ee6f2e"
94,"The World Is Connected!",443972,False,True,"柯連庫塔魯大地的同伴們","工作人員名單","Nintendo Music推薦集","b8bfbe5a-2176-4da5-a245-ee5203e68630","https://image-assets.m.nintendo.com/85b263a2-3bc7-460e-b9f6-f7d9d5e47291"
